,cafe_id,message,point1
9117,23571929,카야토스트가 맛있고 사장님이 친절하시네요,1
9118,23571929,"떡볶이 맛있어요 좋아요♡♡ 맥주도 팔던데 맥주 마실 걸 그랬네요ㅠㅠ 사장님분들도 친절하시고 원하는 노래 신청하면 틀어주시는데 음향듀 좋아요. 분위기가 편안하고 좋아서 담에 또 가서 떡볶이에 맥주 마실거에요.
(고양이는 없어요ㅠㅜ 전사장님 고양이였대요)",1
9119,23571929,"최근에 사장님이 바뀌셨는데! 아기자기한 분위기에 사장님께서 선곡하신 음악과 잘 어우러진 공간이에요- (음악신청도 할수있다는!) 음료랑 디저트(카야토스트 체고랍니다)도 맛있고 혼자 다녀가기 너무 좋답니다, 물론 같이 오면 더 좋아효 제주 갈때마다 들릴꺼에욧",1
9120,23571929,"여름에 갔던 작을마을 종달리 카페였는데~ 
청귤에이드 진짜 너무 맛있었어요!! 
사장님께서 직접 농장에서 따서 만드신다고 설명해주셨는데 
농약도 안치신다고..
흘러나오는 노래도 너무 좋았고 사장님 두분 모두 친절하셨어요!! 
종달리에 가신다면 꼭 강추하고 싶습니다!!",1
9121,23571929,"리뷰들을 가기 직전에 봐서 걱정을 많이 했는데, 알고보니 최근에 사장님이 바뀌고 시즌투로 시작했다고 하더라구요◡̈ 
좋은 분위기, 맛있는 음료&amp;카야토스트, 음향으로 힐링하고왔습니다
종달리의 분위기를 잘 느낄 수 있었어요&hearts; 
제픽은 카야토스트, 패션후르츠칵테일입니다
흔히 만나기 힘든 음료&amp;디저트라 너무 좋았어요!
",1
9122,23571929,제주도 가서 카페 하루에 6군데 다니는데 여기가 제일 별로였음,0
9123,23571929,"고양이에 혹해서 가시는분들 가지마세요
개별로임
2시간 제한, 자리 별로없음
두 달전 후기에 포쓰기 고장났다고 돼있던데
아직도 안고침 ㅋㅋ 
메뉴판에도 현금결제 유도 적나라하고
자기 장가가게 도와달라고 써져있는게 ㄹㅇ어쩌라는건지 모르겠음",0
9124,23571929,조용하고 한적한 마을에 있는 아기자기 예쁜 카페에요. 따뜻한 분위기이고 매장 가운데에 있는 장식들이 귀여워요. 창문 밖으로 보이는 마을 분위기도 좋네요. 커피 한잔 사서 동네 구경 잘 했습니다.,1
9125,23571929,"종달리에 머무는 3일동안 2번이나 방문한곳 냥이도 애교많은 개냥이고 주인분도 엄청 친절하세요.
혼자왔는데 손님이 없어서 너무 좋았던, 낮보단 밤이더 이쁜 까페인것 같아요.",1
9128,23571929,고양이 귀여워요@)!! 레몬에이드랑 크림맥주시켜서먹었는데 맛있습니다,1
9129,23571929,초록감귤에이드 맛좋음,0
9130,23571929,좋앙,0
9131,23571929,앗싸 1등,0
9132,23571929,한적함을 느끼러 가세요^^,1
9133,23571929,음악이 좋았어요. 아기자기한 분위기도 좋았고 커피가 진하고 맛있었어요. 주변 맛집이나 가볼만한 곳 물어보면 이런저런 얘기 해주던 사장님도 친절하고 재미있었어요. 고양이도 귀엽고.. 다음에 제주도에 가면 또 가게 될 것 같아요.,1
9134,23571929,"사장 너무 인상이 안좋음. 뭐 안좋은일 있으면 문을 닫던지 돈을 안내고 구걸한것도 아닌데, 사실상 예쁜 제주속에 그리 예쁜 가게도 아님. 가지마세요 걸어두고 오고싶다.",0
9135,23571929,사실 별한개 주기도 아까워요. 가지마세요. 불친절하고 고양이가 한마리 있는데 놀아주는것도 눈치보고 그냥 그래요. 제주도 책에 있었는데 실망!!,0
9136,23571929,분위기 좋고 귀여운 카페. 무화과 카나페랑 커피 한 잔의 여유.,1
9137,23571929,"이번 4월에 제주 여행에서 우연히 만난 좋은 카페 추천합니다. 종달리 &#38;&#35;39;뚜르드 제주&#38;&#35;39; 게스트 하우스에 묶었는데 저녁에 맥주도 한 잔 마시고, 간단하게 끼니도 해결했어요. 젊은 주인장님도 참 친철하시고 여자분들 좋아할 만한 가벼운 만화도 많고.. 강아지 산책을 시켜주면 메뉴를 한 가지 주신다는 재밌는 미션도 있더라구요^^",1
9138,403954331,후기 사진에서 보이는게 뭐 전부에요. 일부러 시간내서 간거 후회합니다,0
9139,403954331,"직원들 ㅋㅋ교육안시키나요?
사장님이랑 인친인데 자꾸 가게 비우지 마시고 직원들
친절교육부탁드려요
제가 뭐 잘못한거 같네요 3번전부다!!!!!",0
9140,403954331,최악,0
9141,403954331,할말하않.....휴,0
9142,403954331,"진짜 커피도 홍차도 빵도 핵노맛, 불친절. 방문했다가 화만 났던 곳. 빵 진짜 너무 맛없었어요. 돈이 아까움. 너무 맛없어서 화나서 리뷰씀",0
9143,403954331,굉장히 불친절해서 먹기전부터 짜증이남,0
9144,403954331,공간이 열일하는곳 커피와 빵의 퀄리티가 분위기 발끝도 못따라가 너무너무 아쉬운곳ㅜ.ㅜ,0
9145,403954331,"전 넘 좋았어요,,
분위기도 좋구
넓어요 좌석도 
",1
9146,403954331,"주차장 이 협소함, 빵 맛 so-so  ,",1
9147,403954331,분위기가 아주 좋아요. 커피맛도 나쁘지 않은 편. 사람이 너무 많아서 불법 주차를 하게 될 수도 있다는 점.. 여튼 2018년 3월 현재 매우 인기있는 카페임은 틀림없음.,1
9148,403954331,불법주차까지 하면서 먹을 맛은 아닌 듯 해요 ㅠㅠ,0
9149,403954331,귤밭 뷰 👍🏼,1
9150,1612113893,까페가 아늑하고 사장님도 친절하시고 커피도 맛있어요^^,1
9151,21546648,맛은있지마 가격이 넘 쎔,1
9154,1136774130,"파스타 위에 소스를 끼얹어주는 방식이었습니다.
식감이 살아있는 면을 좋아하는 제 스타일과는 달랐습니다.
양 엄청 많았지만 제 입맛엔 맞지 않았습니다.
분위기 좋았어요.",0
9155,1136774130,맛 최강입니다 포토존도 미쳤구요 꼭 가세요,1
9156,397324342,"괜찮은 가격
커피는안마셔봐서모르겠고 beverage 먹으러오기좋을거같다",1
9157,397324342,비엔나커피 베이지색크림 맛나요,1
9158,397324342,디저트 밀푀유 커피가 너무 맛있어요!!!,1
9161,19883693,"오곡라떼ㅋㅋ
비오니까 분위기 있네ㅋ",0
9162,19883693,녹빙 긔여움 ㅇㅇ,0
9163,19883693,빙수 정말 맛있어용~~~,1
9164,636995766,"커피만 먹어보았는데 맛있었어요
산미가 약간 있습니다",1
9165,128813184,가격도 착하지만 맛나요^^ 특히 핫도그는 맛있어요^^,1
9166,19321320,좋아요,1
9167,19321320,"편하게 앉아 커피 마시며 쉬고 싶을 때 신제주에서는 바바부단, 구제주에서는 플로라에 갑니다ㅋ 토스트 해먹는 것도 좋구요, 주변에서 이것저것 시켜 먹을 수도 있어요ㅋㅋ ",1
9168,19321320,편하게 앉아서 놀수도 있고.. 누울수도 있고..ㅋㅋ 편한게 젤 장점~,1
9169,19321320,다양한 놀거리와 함께 커피 한 잔의 여유를 즐길 수 있답니다.,1
9170,19321320,다양한 걸 할 수 있어서 좋아요~ 심심할 때 가서 놀기에 딱 좋음 ㅎ,1
9171,19321320,테마별로 방이있고...부담없이 즐길수있는...연인들이나 친구들끼리 가기에는 딱입니다.,1
9172,19321320,즐길 수 있는 커피점입니다. 커피를 마시기 보다는 다른 재미가 많은 곳이에요. 뒹글뒹글~ 친구~놀아보세요. ,1
9173,19321320,편한게 앉아 ㅋㅋㅋㅋㅋ 잡담하기 딱 좋은!!! ,1
9174,19321320,"3시간 사용에 개인당 6000원...커피 및 음료 무한리필, 과자와 와플중에 선택, 식빵 무한리필..컴퓨터방,티비방,보드게임방 있어요..뒹굴거리면서 놀기 좋은곳!",1
9175,19321320,오랫동안 뻗어있기 좋아요~ 음료 무한 리필도 ^^,1
9176,19321320,전 컴퓨터 방을 잘 이용합니다. 컴퓨터로 영화든 음악이든 뭐든 틀어놓고 친구랑 수다떨면서 음료 리필해서 마시면서 쉬기 좋아요. 식사꺼리 따로 사서 들고 가도 됩니당,1
9177,19321320,"보드게임, 컴퓨터, tv방이 따로 있어서 취향대로 선택하시면 되구요, 음료 및 아이스크림, 토스트가 셀프로 무한정 드실 수 있어요~ ^^",1
9178,19321320,일반카페와 달리 방처럼 꾸며져 있어서 편하게 쉬다 올 수있는 곳 이랍니다. 피곤한 평일 TV방에서 여친과 쉬면서 이런저런 이야기 하며 커피 한잔에 와플&#40;서비스임&#41; 먹으면서 데이트 하곤하죠 ^^ 한번가보세요 ㅎㅎ,1
9180,25115010,깔끔하고 인테리어도 괜찮아요. 서비스만 조금 더 친절했으면..^^;;,1
9183,685289703,커피맛도 최고... 생과일 쥬수도 싱싱해요... 비양도 섬도 보이고 일몰도 최고에 장소로 추천합니다...,1
9184,522395014,"맘에드는 공간이다
주인의 고조부께서 만드신 집이라고한다. 어릴적부터 살던집이었다고도.
원래 이부근이 예전엔 한옥마을이었는데 현재는 남아있는곳이 이곳 한곳뿐이란다
디저트류는 소량으로만들어서 금방 매진될때도 있는듯
식혜가 달지않아서 내입엔 맞았다",1
9185,522395014,한옥 컨셉 카페인데 처음엔 음식점인 줄 알았는 데 안에 들어오니까 너무 이쁜 카페에요ㅠ 사장님도 친절하고 커피도 맛있구 디저트도 맛있어요! 숨은 이쁜 중앙로 카페ㅎㅎ,1
9186,13109630,의자 가죽 다 뜯어지고 매장 관리를 잘 안하는 느낌 ,0
9187,13109630,리뷰대로 남자분 진짜 불친절해요 ㅋㅋㅋㅋ 어이없음 ㅜㅜ 두번 다신 안와요  물어봤는데 대답을 안함  ㅋㅋㅋ ㅠㅠㅋ,0
9188,13109630,여기 진짜 남자 사장님 불친절함..,0
9189,13109630,"후기보고 불친절은 감안하고 다녀와야지 하고 왔는데..
커피 맛이 다르네요 ㅠㅠ 
가죽시트도 다 벗겨지고 곧 없어질거같은 슬픈예감
고등학생 아지트로 변한듯 ... ",0
9190,13109630,"토요일 오후 3시에 근무중인 알바생 여자 두명 불친절합니다 점장이 교육좀 시켰으면 하네요
주문한다고 3번 불러도 못듣는척, 알바생둘이 음료 만드면서 떠드네요 음료에 침 다들어 가겠어요",0
9191,13109630,"음료 맛 별로, 시설도 별로, 서비스는 제일 별로.
기프티콘 쓰는 거, 할리스 멤버십 적용받아서 커피메뉴 사이즈업 받는 거, 포인트 적립하는 거 아까운 건지 귀찮은 건지 대놓고 싫어하고요. 해달라고 말하지 않으면 물어보지도 않습니다. 알바생인지 매니저인지 좀 나이 든 그 남자분! 특히 어린 손님들한테 무례하게 말 뚝뚝 끊고 히스테리 부려요. 
집에서 제일 가까운 할리스라 자주 갔었고 포인트도 많이 쌓였는데...이제 안 갈렵니다. 알바생도 자주 바뀌고 음료도 맛없습니다. 음료맛 신경 안쓰는 듯 해요. 아님 커피 원두를 이상한 걸 쓰든지 재료를 아끼는지.. 맛없기 힘든 바닐라 딜라이트... 여기서 먹어보고 뜨악했습니다. 아메리카노도 아무 향 없는 쓴 물이예요. 여기서 드시려면 커피메뉴는 먹지 마세요. 근데 웬만하면 다른 카페 가세요. 블리케이크, 픽스커피, 어반르토아, 이디야, 파스꾸찌도 있고요 밤늦게까지 여는 바로 건너편 에이바우트까지. 이 부근 맛있고 괜찮은 카페 진짜 많습니다.

",0
9193,13109630,"불쾌했던 서비스 경험.
테이크아웃 잔에 마시면 커피 리필이 안 되는 줄 모르고 리필 요청했는데 안 된다고 함.
""주문할 때 미리 말 해주셨음 좋았을텐데요""
라고 하니 ""저기 다 써 있잖아요""라고 하는데
왜 모르냐는 듯한 말투와 표정에 순간 무안해졌을 정도...
정작 그런 안내가 어디에 있다는건지 주문하는 카운터 앞에서는 보이지도 않음.
별것 아닐 수도 있지만 해당 매장에 대한 전반적인 경험과 함께 기분이 언짢아져 굳이 카카오플레이스를 다운받아 리뷰를 작정함.
점장님이 보시고 매장 안내 디스플레이나 아르바이트생 교육에 참고하시길 바라면서.
참고로 테이블좀 닦아두세요. 제가 어디 앉기 전에 테이블을 닦는 습관이 있는데 냅킨이 너무 새까매서 경악했습니다.
또 매장에 초파리가 너무 많이 날아다니니, 제발 에어컨 틀고 창문좀 열어놓지 않았으면.",0
9195,18815393,"카페이뻐용♡
하귤라떼 맛나욤
감귤스무디는 제 입맛에 조금 셌어요",1
9196,18815393,감귤스무디랑 인절미 짱맛,1
9197,18815393,직원분 표정이... 15분쯤 있었는데 관찰결과 화장실을 물어봐도 티슈어딨냐 물어봐도 손가락으로 대답. 손님 오는게 싫으신듯.,0
9198,18815393,진짜 다신 안가고싶어요.. 대박 불친절,0
9199,18815393,"올레길 5코스 걷다가 만난 곳. 쾌적하고 음료 맛도 좋았어요.
불친절하다는 평이 많던데, 잘 모르겠어요. ",1
9200,18815393,왜  이부부사장  분들은  시간이  흐를수록 불친절해지는 걸까요,0
9201,18815393,"불친절
아이 싫어함
3살먹은 아이도 1메뉴 시켜야됨
메뉴 구성대비 가격 비쌈",0
9202,18815393,"대박 불친절
짐많은 손님에겐 눈치줌 
",0
9203,18815393,"강아지 귀엽다. 평일인데도 불구하고, 사람이 너무 많아서 앉을 데가 없다. 사람 구경 제대로 하고 감. ",1
9204,18815393,"직원 불친절
아이 있으면 눈치를 많이 줌
맛은 평범",0
9205,18815393,"제주와서 감귤스무디 몇번 먹어봣는데
여기가 제일 맛있어요.
특히나 찰떡 ㅎㅎ 어릴적 엄마가 해 주시던 기억이..
콩고물이랑 너무 잘 어울려요
",1
9206,18815393,찰떡구이!! ,1
9207,18815393,"Love the atmosphere, and rather nice coffee!!!!",1
9208,18815393,"하귤을 넣은 감귤스무디도 
댕에이드도 너무 상큼하군요
시원하고 상쾌해지는 내부공간
한번 더 오고 싶네요",1
9209,18815393,"Hand Drip Coffee, Tangerine Juice &amp; Camellia Oil",1
9210,18815393,"영귤차가 맛있음
농장과 같이 하는 카페라고 한다
주차는 카페앞 도로에 적당히",1
9212,18815393,커피 맛있다.찰떡구이도 맛있다.제주도에서 먹어본 커피 중 순위권에 듬.케냐 AA 굿!,1
9217,18815393,커피가 맛있어요!,1
9218,18815393,귀엽고 친절하고 한산해서 조으다,1
9219,18815393,아메리카노,1
9220,18815393,홍차쿠키,0
9221,18815393,핸드드립커피 (식신 핫플레이스),0
9222,18815393,"밀깡밭이 고스란히 보이는 와랑와랑 
고요히 좋구나..",0
9223,18815393,쥔장님이 상당히 시크합니다.  ,0
9224,18815393,분위기는 좋았는데.. 왜 1점이 많은지 알겠네요..,0
9225,18815393,아이들이랑은 절대 가지 말아야할곳~~친절함을 느낄수 없는 그런곳...그렇다고 맛이 좋은 그런 소중한 장소는 아닌 그렇고 그런곳~  ,0
9226,18815393,추워지는 계절 동백꽃이 필 무렵이면 들리는 곳..와랑와랑 이름에 맞게 볕이 따뜻하게 감싸주는 곳~ 주인이 과하게 친절하지는 않지만 편히 있다 올 수 있는 곳이예요~^^,1
9227,18815393,올레길걷다가 잠시 들린곳..인테리어가 아기자기해서 좋은곳.주인이 인사안하는곳..건물 꾸민거에 비해 많이 안타까운곳.,0
9229,1555455122,"까페에서 키우는개가 들개보다
지저분하네요~   음식까지도
신뢰 떨어져 실망함",0
9230,1555455122,브런치인데 기름을 오래써서 그런지 음식에 쩐내가나고 모듬소시지안주 먹는 줄 알았네요. 언제빤지도 모른 방석의 오래된 떼도 좀 더럽네요. 사장님도 불친절하시고;; ,0
